회원번호,아이디,비밀번호,회원이름,주민등록번호(앞),주민등록번호(뒤),회원주소,전화번호(앞),전화번호(중),전화번호(뒤)
121216,guc0809,iqinoi62,구예빈,840630,2519405,광주 동구,10,5388,9063
121217,geb2882,iq995255,양은채,811130,2706562,광주 광산구,10,5519,9065
121218,zom0991,iq995255,유현서,811130,2209964,광주 남구,10,4632,9066
111354,lodzoa0244,ku943469,하우빈,977337,1564639,광주 남구,10,4840,9067
111355,zig30105,uy390404,라지원,841231,1033680,광주 북구,10,8388,9068
121219,pou5180,ukvjef36,배채아,891130,2159978,광주 남구,10,2428,9072
111356,yaj9192,iz480463,서준우,890731,1129311,광주 동구,10,7422,9075
111357,quq17009,ecloqe97,채윤호,990430,1628689,광주 서구,10,3869,9078
121220,fug91699,iz972923,배수아,910831,2639627,광주 북구,10,2565,9081
121221,qaccoi86,iz972923,황민채,910831,2639268,광주 광산구,10,1923,9087
111358,toe9650,oklsuk91,임성현,980228,1338878,광주 남구,10,4870,9092
121222,wicyoe7778,og215258,나다인,870630,2347319,광주 서구,10,9585,9095
121223,poi9631,unjfau80,윤하연,940831,2818616,광주 북구,10,3425,9096
121224,tunxaj3456,ip808971,심서현,960331,2740917,광주 광산구,10,4565,9097
121225,dad8212,abqhez34,지민아,850131,2794289,광주 북구,10,6896,9099
111359,murxoj26,uzmuwh07,나지민,970531,1835227,광주 남구,10,1787,9100
121226,dod8310,ih520189,최지우,830930,2161238,광주 서구,10,2144,9108
111360,yop38500,en419284,윤민성,810331,1534632,광주 광산구,10,2500,9108
121227,fuu6222,eskpiy49,곽서아,921031,2589939,대전 동구,10,8672,9109
121228,pao87989,id317190,고아린,910131,2993677,대전 서구,10,9298,9109
121229,xeh8585,uh824635,조하율,950630,2706986,대전 중구,10,3242,9111
111361,bin14024,oz448311,심하람,920430,1138005,대전 대덕구,10,3756,9114
121230,tim30337,ex899018,송윤서,860331,2680205,대전 대덕구,10,3261,9116
111362,pij8095,uv403500,노하준,881231,1599548,대전 동구,10,2483,9118
121231,mop81824,on888694,류지현,950630,2415658,대전 유성구,10,3591,9118
121232,mui3695,uw184019,류민주,980630,2851467,대전 대덕구,10,6505,9119
121233,duy1466,ivvugc45,라도연,911031,2116123,대전 중구,10,3598,9122
111363,sif4190,aw838163,오윤우,910531,1663462,대전 유성구,10,8641,9130
121234,leu2348,ij850696,강서은,930630,2804037,대전 중구,10,6483,9131
121235,cic44333,ef853704,류다현,960930,2060470,대전 서구,10,1261,9135
111364,hisqap0061,encaqi44,진지후,940531,1607279,대전 유성구,10,4970,9135
111365,rosqux84,awhehg86,원준,840229,1703290,대전 동구,10,3215,9136
121236,qoc6255,ef853704,조서우,960930,2061073,대전 중구,10,4088,9136
111366,xim9154,inbg6042,조시온,921031,1901854,대전 대덕구,10,4203,9139
111367,xux2084,ot796648,우민우,830630,1194882,대전 유성구,10,7761,9148
111368,jozruz1500,ki091934,이민혁,917329,1946987,대전 서구,10,3779,9154
111369,rin7033,uk132527,신하민,941130,1184004,대전 유성구,10,8571,9154
121469,bu2454,ivweyh20,우소율,870430,2737579,대전 유성구,10,6369,9159
121237,tay3835,akpfes37,황태희,990831,2645625,대전 중구,10,7021,9159
111370,zud5762,iftkos53,임재민,920331,1463288,대전 유성구,10,4418,9161
121238,xoh20425,ux072578,진예린,951031,2330583,대전 동구,10,8141,9161
111371,duv06385,eb257618,유예준,801130,1010200,대전 중구,10,4104,9163
121239,teojuh59,eg145621,장나현,980531,2685555,대전 서구,10,6906,9163
111372,cumquj4527,epcemc36,노윤재,991231,1262601,울산 북구,10,1925,9178
121240,wev34824,uj135482,허시현,880630,2135241,울산 남구,10,3238,9181
121241,yotsel7184,um473054,민예린,811231,2837308,울산 동구,10,1986,9182
121242,vie5847,iptdim69,차하영,861231,2134210,울산 중구,10,6630,9182
111373,xus67748,ugsugb92,양준혁,840630,1302863,울산 중구,10,2754,9183
121243,hovrif39,ac078764,배지유,960930,2824471,울산 남구,10,8148,9190
121244,veiwuy43,uc396186,원규리,960331,2569510,울산 동구,10,8245,9196
121245,naa3521,isadao21,민채윤,940228,2837187,울산 중구,10,3657,9203
121246,gui4318,adhutw19,백소율,801130,2571025,울산 북구,10,4958,9205
111374,qun50986,uzxuha24,홍승준,851231,1793651,울산 북구,10,6456,9208
121247,top6281,ik686856,서서우,840531,2579831,울산 북구,10,2142,9213
111375,vaz9539,ewck7470,안승원,800531,1977910,울산 북구,10,8088,9219
121248,rec88334,om220031,황서하,820731,2028352,울산 중구,10,1202,9221
111376,bei5588,aj786162,문현수,831231,1348080,울산 동구,10,9708,9223
111377,deo71735,ev898678,유민혁,960831,1359816,울산 남구,10,8202,9225
121249,xiw80824,om220031,정시은,820731,2027647,울산 북구,10,4224,9229
111378,xen1727,eq192746,우현서,920229,1904807,울산 남구,10,5253,9232
121250,sos1477,uqoram62,정주아,840331,2462507,울산 남구,10,4386,9235
111379,gajdom04,aqwuto90,허준성,940331,1067197,울산 남구,10,2618,9239
121251,wuy3701,ug162626,권민지,951231,2587339,울산 북구,10,5751,9246
111380,biw7219,usgc3942,임선우,880331,1239023,울산 중구,10,3278,9247
111381,zat71550,it215003,강지호,811231,1823227,울산 북구,10,9726,9247
111382,puw5446,ib787113,신승현,840229,1439056,울산 남구,10,3611,9253
121252,nat27191,ewwlud76,손다현,930630,2342871,울산 동구,10,9131,9254
111383,fuv3676,ex089032,남선우,971031,1598414,울산 중구,10,1321,9258
121253,qi5471,ucieqj74,서소율,930430,2544986,세종 조치원읍,10,4347,9259
121254,coo4461,on403323,강태희,970228,2405026,세종 종촌동,10,1332,9260
121255,zis0647,ofrpoq28,양민지,900630,2597722,세종 보람동,10,8994,9263
121256,pir3673,udwjeb42,최하영,860228,2172643,세종 소정면,10,7761,9269
121257,mas89395,us139485,손소연,920630,2905639,세종 고운동,10,5351,9270
111384,wol8323,ocqyiy03,우승준,920731,1881403,세종 조치원읍,10,2465,9274
111385,jav8427,oshn9853,엄지성,941031,1222193,세종 소정면,10,3090,9274
121258,maxbob1323,ontomp52,라채아,951130,2090520,세종 부강면,10,1093,9275
121259,rib5648,ihfyob12,정다윤,921231,2165400,세종 아름동,10,1390,9275
111386,reg9974,ac714101,강민우,870331,1193841,세종 조치원읍,10,2236,9278
121260,fetrux2104,iq768617,배지은,800630,2846773,세종 새롬동,10,3916,9279
111387,bu3823,ab599860,안예찬,821231,1792211,세종 종촌동,10,3160,9285
121261,vuc3470,im158656,송연서,820131,2969446,세종 부강면,10,8501,9285
111388,weq1866,ir995496,허시현,910630,1442788,세종 부강면,10,8853,9285
121262,mij7361,exmuzc60,임지아,940430,2936029,세종 전동면,10,5849,9287
121263,ro5723,ig328158,문시연,930228,2972605,세종 아름동,10,4912,9290
121264,heq2968,ununap32,박다윤,901031,2062942,세종 한솔동,10,6001,9291
111389,nom0960,ew272754,신예성,930430,1306531,세종 전의면,10,3365,9292
121265,bah21218,uf479607,신서우,870731,2144172,세종 도담동,10,7748,9295
121266,yal8163,ayudii31,백소연,911130,2883872,세종 소정면,10,5916,9297
111390,degmaw9625,ce378250,고은호,961104,1323384,세종 고운동,10,8750,9298
121267,joe9439,af916023,전서희,900228,2107161,세종 연기면,10,5507,9303
111391,wok1149,evid3750,황승준,940731,1862223,세종 한솔동,10,7322,9306
121268,kue0045,apuxuh62,원하린,860430,2345844,세종 소정면,10,4436,9307
121269,mid9976,okqnei86,손지아,820430,2887210,세종 부강면,10,6950,9308
111392,rusdae6386,do243645,한지민,937049,1526211,경기 고양시,10,4909,9311
121270,nod3534,evpsoz47,권다인,950831,2585173,경기 광주시,10,5851,9311
121271,hoo7001,ay486370,조다인,911231,2143989,경기 성남시,10,8453,9311
111393,naz42135,il990935,장강민,971031,1265110,경기 과천시,10,5851,9320
111394,quu96749,iy547944,차시온,860430,1291967,경기 이천시,10,4646,9321
121272,qis48758,ay486370,서지아,911231,2143796,경기 시흥시,10,6435,9323
121273,keuvit2326,uh453704,송민아,860331,2796080,경기 광명시,10,7475,9327
121435,bul3687,ojtnuy03,하채은,850331,2006006,경기 남양주시,10,2146,9329
121274,juz6498,ivknac93,박시아,861231,2954400,경기 화성시,10,7758,9335
111395,not1926,an301721,안준서,950331,1167394,경기 이천시,10,7649,9337
121275,hud19019,ug817413,임승아,921231,2482978,경기 의정부시,10,9393,9345
111396,meo21301,ev139335,구은호,841031,1658240,경기 화성시,10,6954,9346
121276,paz43357,occipy01,박하윤,880531,2064897,경기 수원시,10,2124,9347
111397,feg29950,uhduds46,권현준,880430,1428463,경기 의왕시,10,1141,9348
121277,cauwaj6895,ul730863,권예지,851130,2401515,경기 광명시,10,3713,9350
111398,fe1313,ac196034,나주원,910228,1575247,경기 파주시,10,6580,9356
121278,zumcom12,atzilh83,장주아,950630,2458048,경기 군포시,10,7557,9364
111399,po2938,ec757036,채선우,920630,1061128,경기 평택시,10,1098,9365
121279,qux7936,omiyac39,류아윤,850228,2939977,경기 안산시,10,6871,9367
111400,fak7876,edlq5801,허예찬,880731,1128565,경기 군포시,10,2681,9372
111401,noptih2135,po929014,주준우,998402,1044275,경기 군포시,10,2474,9375
111402,rog1022,es593367,라은우,860930,1961869,경기 여주시,10,4641,9378
121280,jae3784,epqmak93,허지은,840229,2232970,경기 수원시,10,4375,9382
121281,dec0280,anhsoa41,전태희,941231,2730176,경기 김포시,10,3532,9386
111403,pes7067,id266953,배태양,900331,1732683,경기 시흥시,10,1326,9389
121282,taw49802,ud104040,홍지율,800430,2528676,강원 인제군,10,7835,9389
121283,vee2079,abrlii83,장태희,811231,2422764,강원 홍천군,10,5813,9394
121284,lus3079,uqbetg21,안소은,811130,2220480,강원 속초시,10,6238,9395
111404,xox6641,adjw2241,정은우,811130,1219135,강원 평창군,10,4388,9399
121285,vim59929,awgheu12,정민아,961031,2288870,강원 인제군,10,9247,9401
121286,xuv2326,ehmjun07,노다인,860131,2902239,강원 영월군,10,9276,9402
111405,mak73699,obsiwv38,정민호,860831,1956000,강원 정선군,10,3563,9404
121287,vei93540,aq868975,최하은,970430,2577367,강원 정선군,10,8931,9405
111406,vem4690,ey096928,나재윤,870228,1234840,강원 평창군,10,3900,9406
111407,hut1647,uq125693,지성현,930831,1727796,강원 동해시,10,3436,9411
111408,duv4056,abzb6241,남하준,811031,1341808,강원 강릉시,10,4971,9416
121288,pahjox1906,og993647,권서은,971031,2568226,강원 화천군,10,1561,9417
121289,vec1529,og993647,윤지민,971031,2568166,강원 화천군,10,7305,9424
121290,puk8433,ixlfey78,지하영,870131,2866659,강원 정선군,10,5654,9425
121470,quo2148,ayqyix41,허하린,860630,2982110,강원 춘천시,10,6060,9425
121291,fik9602,ultilc20,이서윤,990131,2568867,강원 철원군,10,8841,9425
111409,puq72567,ej242184,곽은성,950630,1714394,강원 평창군,10,9475,9426
121292,bub6034,ufjdoz41,정서희,821031,2579747,강원 동해시,10,4577,9427
111410,xikvai6361,ogyifk70,신승준,890630,1379395,강원 태백시,10,4734,9427
111411,lim6953,iz722922,권지율,810131,1034612,강원 정선군,10,4739,9427
121293,tes3754,exasid02,심윤서,801130,2902494,강원 양구군,10,6354,9432
121294,weh3617,evojeb55,백수연,820228,2420918,강원 영월군,10,2302,9433
111412,pit1335,ox945682,엄윤우,980531,1595053,강원 고성군,10,4927,9436
121295,nab17388,ezvsex21,안하린,851231,2414502,강원 인제군,10,5582,9437
111413,gak7530,ey537574,채지환,800731,1744463,강원 영월군,10,4127,9442
121296,cia4617,uvmdev99,문채아,990131,2455613,충북 옥천군,10,9621,9442
111414,buv83447,oj786327,백현준,810531,1946122,충북 진천군,10,7265,9444
121297,daipoq7665,afvarq90,지유정,950131,2794189,충북 증평군,10,4392,9448
121298,gel6926,iv701020,원주아,980731,2267297,충북 진천군,10,6762,9449
121299,fie0343,ep318897,심소은,970331,2650591,충북 괴산군,10,7680,9453
121300,hiw78284,ot489891,원채아,930331,2592980,충북 충주시,10,8142,9453
111415,did23443,ow751957,정동현,860831,1865764,충북 괴산군,10,8741,9455
121301,lia3616,es700208,남윤지,890331,2715333,충북 충주시,10,2911,9458
111416,pan83229,is915064,신준성,900930,1516417,충북 진천군,10,8658,9465
121496,mou4237,acrzou96,차서영,990228,2432986,충북 진천군,10,6962,9470
121302,wuq9103,es700208,원다인,890331,2716731,충북 옥천군,10,4906,9473
121303,bes1324,asdumz45,신하연,890131,2796995,충북 단양군,10,3297,9478
111417,gal8460,eb674114,주주원,970228,1575437,충북 증평군,10,1004,9485
121304,lus6518,uclduv71,신소은,980331,2508696,충북 괴산군,10,3337,9490
111418,pikcid82,alaiwk82,강태현,860630,1998798,충북 진천군,10,7090,9491
111419,di7373,ir598047,원진우,880229,1271808,충북 충주시,10,4902,9500
121305,zuyfax3438,isuadr39,유윤아,941231,2624933,충북 단양군,10,1333,9507
121306,luz7784,eccecr27,윤시연,890430,2083641,충북 청주시,10,5870,9510
111420,jug9245,iz233016,진성민,871031,1472605,충북 음성군,10,4946,9512
121307,qin5155,ur007752,임지은,910228,2733100,충북 괴산군,10,7245,9515
111421,foypem5819,su988363,한윤호,984363,1661081,충북 괴산군,10,4688,9516
111422,med06901,eq072081,박준혁,971231,1764664,충북 단양군,10,6587,9517
111423,dar6900,odmlar79,전시원,800131,1130718,충북 음성군,10,1763,9518
121465,mazyer62,ah125513,한세아,941231,2635046,충북 청주시,10,3643,9524
111424,sea7637,usznee16,라예찬,940228,1824541,충북 증평군,10,4815,9526
111425,qiv9164,uxmsop77,심예성,840731,1178321,충남 천안시,10,7089,9529
121308,nor8369,agozoc13,우은서,900228,2087990,충남 천안시,10,5979,9531
121454,tef0950,uh465428,노세아,891031,2591914,충남 공주시,10,9593,9531
121309,moamim35,as055956,조가은,870930,2164596,충남 예산군,10,1043,9533
111426,xif21307,aqlurn50,류재원,990930,1377639,충남 계룡시,10,8121,9534
121310,zij4031,ogdcui07,송시은,950831,2973840,충남 보령시,10,2826,9535
111427,koh35050,asieyl14,주준영,890531,1163394,충남 논산시,10,4095,9535
111428,woz72748,az104388,원지후,891031,1024032,충남 아산시,10,4876,9537
111429,zoa4199,un456391,허은성,980430,1803723,충남 천안시,10,5744,9555
111430,tix5326,uhnf1455,배건우,850131,1242905,충남 계룡시,10,5974,9559
121311,nii3545,iymfik14,남다현,980630,2238720,충남 공주시,10,3406,9560
111431,xigfuv4409,akvahj43,지은호,950430,1843228,충남 청양군,10,3746,9562
111432,yov0710,ibvzim68,지주원,980430,1977772,충남 계룡시,10,8349,9566
121312,heu58796,ev273119,라서진,951130,2281993,충남 서천군,10,3914,9573
111433,xouxuj4125,oqiiso00,주은호,850331,1071863,충남 공주시,10,8148,9574
121313,lui5350,oghcun82,남소연,840630,2730999,충남 금산군,10,8826,9576
121314,lea1281,igwpit35,박다현,880731,2983353,충남 당진시,10,8062,9577
121315,fiq4863,ob429993,임소은,960630,2976486,충남 홍성군,10,5763,9581
111434,qofwuu0291,ka600187,채수현,976491,1148712,충남 서산시,10,8872,9583
111435,vof66193,av428474,구지안,800131,1374183,충남 금산군,10,3544,9584
121316,vez5332,ob429993,지윤지,960630,2074842,충남 논산시,10,4333,9585
121317,dou7137,avkben60,지민채,820831,2427503,충남 계룡시,10,8045,9588
121318,saf3994,ocbmes18,안서윤,811130,2233709,충남 부여군,10,6867,9591
111436,vea2139,ohln3077,문진우,800131,1614049,충남 보령시,10,9889,9594
111437,rod0720,aj785074,양준호,850331,1273863,충남 청양군,10,8746,9602
111438,lan05444,ek526126,곽우진,930430,1767661,전북 김제시,10,2319,9606
111439,tua5149,ab245248,채진우,890930,1010536,전북 부안군,10,3961,9607
121319,zuf2696,ur921002,주나은,891130,2026708,전북 군산시,10,6348,9607
121427,qat41542,oxjnou82,고하윤,991031,2074799,전북 군산시,10,1502,9608
121320,bue9682,ex779808,조은채,930930,2802670,전북 무주군,10,4057,9609
111440,dao8788,ix678116,하하민,960229,1352762,전북 김제시,10,1199,9610
111441,haodut06,ojxiqb48,문건우,850531,1629925,전북 전주시,10,1523,9612
121321,lav92584,ef760417,안채린,800930,2932057,전북 완주군,10,3306,9615
121322,vib2519,ef760417,오지윤,800930,2932367,전북 무주군,10,8701,9615
121323,sai78209,id493395,심가윤,910630,2933299,전북 전주시,10,5610,9617
121324,mob4912,eryisa27,곽아영,921130,2417511,전북 자웃군,10,5613,9622
111442,hin18884,id058900,민규민,860930,1906689,전북 익산시,10,6759,9622
121325,mok9331,eqwjuf16,홍소율,851031,2953057,전북 고창군,10,3343,9625
121326,viphaw5000,ib231634,심시현,860831,2440502,전북 익산시,10,1288,9635
121327,bir41298,onzzie86,곽연우,810630,2012729,전북 순창군,10,8787,9637
121328,seh05578,imqicx72,양예나,850531,2894011,전북 무주군,10,1660,9638
111443,ra0114,iz617212,송은성,900831,1520968,전북 순창군,10,7695,9638
121329,lubqie2542,us518984,진윤아,800831,2031872,전북 김제시,10,9457,9642
121330,sic1807,usldim38,심서희,921231,2084797,전북 익산시,10,6766,9644
111444,nuc4127,ot283717,차진우,860430,1597333,전북 군산시,10,3444,9652
121331,cau0144,ucgmea88,고다윤,920531,2199599,전북 정읍시,10,3796,9656
121332,qub52532,ekccoq14,류유주,850630,2866579,전북 김제시,10,7643,9658
111445,vim14058,ow222082,한건우,860430,1661938,전북 진안군,10,2481,9659
